ids,mols,y
6016033.0,CCOC(=O)N1CCN(C(=O)C2=CC3=C(C=C2)S/C(=C/C2=CC(OC)=C(OCC)C=C2)C(=O)N3C)CC1,0
20916497.0,CC1=C(C(=O)NCCCN2CCCCC2)OC2=C1C1=C(C=C2)OC2(CCCCC2)CC1O,1
24819029.0,CN1C(=O)/C(=C/C2=CC=CC=C2Cl)SC2=C1C=C(C(=O)N1CCCC1)C=C2,1
20953702.0,COC1=CC=C(C2=NN3C(=C2)C(=O)N(CC(=O)NCCN2CCCC2)N=C3C)C=C1,1
20883802.0,CCOC1=CC2=C(C=C1)N=C(N1CCCC(C(=O)NC3CCCC3)C1)S2,1
3236198.0,COC1=CC(C2C3=C(NC4=NC=NN42)C2=CC=CC=C2CC3)=CC(OC)=C1OC,1
3244099.0,C1=CC=C([B-](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1
1342143.0,COC1=CC=CC=C1N1CCN(CC2=C3C=CC=NC3=C(O)C(Br)=C2)CC1,1
3241793.0,COC1=C(OC)C=C2C(=C1)N=C(NCC1CCCO1)N1N=C(C3=CN=CC=C3)N=C21,1
3160888.0,COC1=CC=CC=C1N1CSC2=C(C#N)C(C3=CC=C(SC)C=C3)CC(=O)N2C1,1
9550329.0,COC(=O)C1=CC=C2C(=C1)C(C)(C)C(/C=C/C1=CC=C(OC)C(OC)=C1OC)=[N+]2C,0
3240826.0,CCCCOC1=CC=CC=C1NC(=O)CN1C2=CC=CC=C2N=C1C1=NON=C1N,0
3242943.0,COC1=C(NC(=O)CN2CCN(CC(=O)NC3=CC=CC=C3F)CC2)C=C(C)C=C1,0
1043227.0,O=C(C1=NN2C(C(F)(F)F)=CC(C3=CC=CO3)=NC2=C1Br)N1CCCC2=C1C=CC=C2,0
5309816.0,CCC1=C(N2CSC3=C(C#N)C(C4=CC=CC=C4F)CC(=O)N3C2)C=CC=C1,1
6603300.0,CCOC(=O)C1=CC=C(N=C2SC(C(=O)OC)=CC(=O)N2CCCN2CCOCC2)C=C1,0
3235730.0,CCSC1(SCC)N=C(N)C2(C#N)C(C3=CC=C(OC)C(OC)=C3OC)C12C#N,1
3238415.0,CN(C)C1=CC=C(C2C=C(C3=C(OC(F)F)C=C(Cl)C=C3)NC3=NC=NN32)C=C1,1
3245700.0,CC1=C(C)C(N2CCN(C(=O)C3=CN(C)C(=O)C4=C3C3=CC=CC=C3N4C)CC2)=CC=C1,1
3239371.0,CCN(CC)S(=O)(=O)C1=CC=C2OC(C(=O)NCC3COC4=CC=CC=C4O3)=C(C)C2=C1,0
3237822.0,CC1=CC=CC=C1OCC1=NC(C2=CC=C(NC(=O)C3=CC4=C(C=C3)OCO4)C=C2)=NO1,1
5308144.0,CC1=NN(CC2=C(Cl)C=CC=C2Cl)C(C)=C1NC(=O)C1=NOC(C(C)C)=C1,1
26695.0,CC(=O)OC1=C(C(=O)NC2=CC=C(Cl)C=C2)C=C(I)C=C1I,1
12843056.0,CC1=CC=C(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)C3=CC=CC=C3)C(=O)C3=CC=CC=C32)C=C1,1
3899554.0,CC1=CC=C(S(=O)(=O)N(CC(=O)N=NC2=C(O)NC3=C2C=CC=C3)C2=CC(C)=C(C)C=C2)C=C1,0
9550941.0,COC(=O)C1=C(NC2=C/C(=N\S(=O)(=O)C3=CC=CS3)C3=C(C=CC=C3)C2=O)C=CC=C1,1
3244819.0,CCOC1=CC=C(NS(=O)(=O)C2=CC=C3NC=C(C(=O)NC(C)CC)C(=O)C3=C2)C=C1,1
3241039.0,CC1=CC=C(N2C(=O)NC3=C2N=C(C2=CC=C(C)O2)N=C3C(N)=O)C=C1,1
3240592.0,CC1=CC=CN2C(=O)C3=C(N=C12)N(C)C(C(=O)N1CCC2(CC1)OCCO2)=C3,1
715715.0,COC1=CC(N=C2SSN=C2Cl)=CC(OC)=C1OC,0
5307131.0,CCN(CCCNC(=O)CN1N=CC2=C1C1=CC=CC=C1OC2=O)C1=CC=CC(C)=C1,1
3238526.0,CC1=CC=CN2C(=O)C3=C(N=C12)N(C)C(C(=O)N1C2=CC=CC=C2CC1C)=C3,1
3245236.0,CCOC(=O)N1CCC(NC(=O)C2CCN(C3=NC(C4=CC=C(OC)C=C4)=NO3)CC2)CC1,1
3238730.0,O=C1NC2=C(C(=O)NC3CCCCC3)SC(=S)N2C2=CC=CC=C12,1
5309665.0,CCC(=O)N1CCCC2=C1C=CC(S(=O)(=O)N1CCN(C3=C(F)C=CC=C3)CC1)=C2,0
3240431.0,CCCN1CC2=C(C1=O)C(C(=O)NC1=CC=C(CN3CCCC3)C=C1)=CC=C2,1
3238691.0,CC1=CC=C(CN2C(=O)C3=C(C=CC(N4CCOCC4)=C3)NC2=S)O1,0
3155818.0,CCCOC(=O)C1=CC=C(OCC(O)CN2C3=CC=CC=C3N=C2C)C=C1,0
9551413.0,CCN1C=C(C(=O)NCC2=CC3=C(C=C2)OCO3)C(=O)C2=C1C=CC(S(=O)(=O)N(C)C)=C2,1
3344693.0,O=C(NC1=CC=CC(Cl)=C1)C1=CC(S(=O)(=O)NCC2=CC=C3OCOC3=C2)=C(F)C=C1,1
5072686.0,O=C(NC1=CC(Cl)=CC=C1)C1=CC(S(=O)(=O)N2CCN(C3=CC=CC=N3)CC2)=C(F)C=C1,0
3605573.0,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(C(=O)NC2=CC=C(Br)C=C2)=CC=C1F,0
9550271.0,CCOC(=O)N1CCN(S(=O)(=O)C2=CC(C(=O)NC3=CC(Cl)=C(C)C=C3)=C(F)C=C2)CC1,1
9551042.0,CCOC(=O)N1CCN(S(=O)(=O)C2=CC(C(=O)NC3=CC=C(C(C)C)C=C3)=C(F)C=C2)CC1,1
4605161.0,CC(C)C1=CC=C(NC(=O)C2=C(F)C=CC(S(=O)(=O)NCC3COC4=CC=CC=C4O3)=C2)C=C1,1
5791841.0,CC(C)C1=CC=C(S(=O)(=O)/N=C2/C=C(SC3=NC=NN3)C(=O)C3=C2C=CC=C3)C=C1,0
3240655.0,COC1=CC=C(CCNC(=O)C2CCCN(CC3=C(C)OC(C4=CC=CC=C4C)=N3)C2)C=C1OC,1
4195030.0,CC1=CC=CC2=NC(CSC3=NC4=C(C=NN4)C(=O)N3C3=C(Cl)C=CC=C3)=CC(=O)N12,1
4110576.0,CC1=CC(C)=CC(NC(=S)N=NC2=C(O)N(C)C3=CC=C(S(=O)(=O)N4CCOCC4)C=C32)=C1,1
4130416.0,CC1=CC(NC(=S)N=NC2=C(O)N(C)C3=CC=C(S(=O)(=O)N4CCOCC4)C=C32)=CC=C1,0
3407589.0,COC(=O)CC1=CC=C(N(CC2=CC=CC=C2F)S(=O)(=O)C2=CC=C(Cl)C=C2)C=C1,1
3407594.0,COC(=O)CC1=CC=C(N(CC2=C(F)C=CC=C2)S(=O)(=O)C2=CC=C(C)C=C2)C=C1,1
9550611.0,CN(CCO)C1=C([N+](=O)[O-])C2=NON=C2C(SC2=NC3=CC=CC=C3S2)=C1,0
1259370.0,COC1=CC=CC=C1C1=NC(S(=O)(=O)CCCC(=O)N2CCOCC2)=NC(C(F)(F)F)=C1,0
9550553.0,CCC(=O)OCCNC1=C([N+](=O)[O-])C2=NON=C2C(SC2=NC3=C(C=CC=C3)S2)=C1,1
20968071.0,O=C(CN1C(=O)CSC2=C1C=C(S(=O)(=O)N1CCCCCC1)C=C2)NCCC1=CC=CC=C1,1
44601836.0,CCCN(CCC)S(=O)(=O)C1=C(Br)C=C2CCN(C(=O)CC)C2=C1,1
44601840.0,CCN(C1=CC2=C(C=C1)OCO2)S(=O)(=O)C1=C(Br)C=C2CCN(C(=O)C3CC3)C2=C1,0
44601842.0,CCCCN(C)S(=O)(=O)C1=C(Br)C=C2CCN(C(=O)C3CC3)C2=C1,0
44601843.0,CCCCN(CC1=CC=CC=C1)S(=O)(=O)C1=CC2=C(C=C1Br)CC(C)N2C(C)=O,0
570206.0,N#CC1=C2SCC(O)(C3=CC=CC=C3)N2C(=O)CC1C1=CC=CS1,1
3237441.0,COC1=C(OC)C=C(C2=NN(S(=O)(=O)C3=C(F)C(F)=C(F)C(F)=C3F)C(N)=C2)C=C1,1
5308727.0,CC(=O)OCCNC1=C2C(=O)C3=CC=CC=C3C3=C2C(=NO3)C(N2CCN(C)CC2)=C1,1
5309300.0,COC(=O)C1=CC=C(N=C2SC(C(=O)OC)=CC(=O)N2C)C=C1,1
3236209.0,COC1=CC=C(N2CCN(C(=O)C3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)C=C1,1
5308885.0,CN1C(=O)OC2=C1C=CC(S(=O)(=O)N1CCC(C(=O)N3CC=C(C4=CC=CC=C4)CC3)CC1)=C2,1
3237190.0,COC1=CC(C2=NOC(C(=O)NCC3=CC=C(F)C=C3)C2)=CC(OC)=C1OC,0
4185066.0,COC1=CC=C(C2C=C(C3=CC=C(C)C(C)=C3)NC3=NC=NN32)C(OC)=C1OC,1
135498228.0,CCC1=CC=CC=C1NC(=O)CSC1=NC2=NNC(C)=C2C(=N)N1C1=CC=C(OC)C=C1,0
4162445.0,CCOC(=O)CNC(=O)C1=C(C)C2=C(N3CCC4=CC=CC=C4C3)N=CN=C2S1,0
3239471.0,O=C(C1=NOC2=C1CCCCC2)N1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1,1
3243731.0,CCN1N=CC(C2=NOC(C(=O)NCC3=CC=C(Cl)C=C3)C2)=C1C,1
3239165.0,COC1=C(OC)C=C(CCNC(=O)CN2C(=O)N(CC3=CC=CO3)C(=O)C3=C2C=C(Cl)C=C3)C=C1,1
5199936.0,COC1=C(N2CCN(S(=O)(=O)C3=CC=C4N=C(C5=CC=CC=C5)NC4=C3)CC2)C=CC=C1,1
3245942.0,CCCOC1=C(C2CC(=O)NC3=CC4=C(C=C32)OCO4)C=CC=C1,0
3244649.0,CC1=NC2=C(C=CC3=C2SC(NC(=O)C2=CC=C4OCCOC4=C2)=N3)S1,1
12005228.0,COC1=CC=C(CN(CCC(C2=CC=C(F)C=C2)C2CCOC(C)(C)C2)C(=O)C2=CC=CO2)C=C1,0
3242815.0,CCOC(=O)N1CCN(C(=O)CSC2=NN=C(C3=CC(OC)=CC=C3)O2)CC1,0
2155776.0,O=C(CSC1=NN=C(C2=CC=C(Cl)S2)O1)N1CCCC2=C1C=CC=C2,1
3235895.0,CCOC(=O)N1CCN(C(=O)CSC2=NN=C(C3=CC(OC)=CC=C3OC)O2)CC1,0
3241969.0,CCCC1C2=CC=C(C)N2CCN1C(=O)NC1=CC=CC=C1Cl,1
3236224.0,O=C(C1CC1)N1CCC2=C1C=CC(S(=O)(=O)NC1CCN(CC3=CC=CC=C3)CC1)=C2,1
3240962.0,CC1=CC=C2C=C3C=C(C(=O)N(C)C4=CC=CC(C)=C4)OC3=NC2=C1,0
3237899.0,CCOC(=O)C1=C(NC(=O)CN2C(=O)CCS(=O)(=O)C3=CC=CC=C32)C=CC=C1,0
5307927.0,CC1=CC=C(C)C(N2CCN(CCCNC(=O)CN3C=C4CC(C)CCC4=N3)CC2)=C1,1
6603285.0,N=C1N(CCO)C2=CC=CC=C2N1CCOC1=CC=C(Cl)C=C1Cl,1
44602297.0,CC(C)(C)C1=CC=C(S(=O)(=O)N(CCCN2CCOCC2)CC2=CC=CS2)C=C1,1
6603402.0,CCCOC1=C(N)C=C(N)C=C1,1
11957214.0,COC(=O)C1=CC2=C(C=C1)[N+](C)=C(/C=C/C1=CC=CC=C1O)C2(C)C,1
11957207.0,COC(=O)C1=CC2=C(C=C1)[N+](C)=C(/C=C/C1=CC=C(O)C=C1)C2(C)C,1
22553792.0,CC1=C(C(=O)NC2=CC=CC=C2C(=O)N2CCN(C3=CC=CC=C3)CC2)SCCO1,1
16031778.0,CCOC1=C(NC(=O)C2CCCN(S(=O)(=O)C3=CC4=C(C=C3)N(C(C)=O)CCC4)C2)C=CC=C1,1
46370203.0,COC1=CC=C(N2CCN(C(=O)CCCCCN3C(=O)C4=CC(N5CCOCC5)=CC=C4NC3=S)CC2)C=C1,1
20967199.0,COC1=CC(NC(=O)CSC2=NC3=C(C=NN3)C(=O)N2C2=CC=CC=C2)=CC(OC)=C1OC,1
6010074.0,O=C(NCCN1CCCCCC1)C1=CC2=C(C=C1)S/C(=C/C1=C(F)C=CC=C1)C(=O)N2,0
17038165.0,CN(C)S(=O)(=O)N1C=C(/C=C(\NC(=O)C2=C(F)C=CC=C2)C(=O)NCCN2CCOCC2)C2=CC=CC=C21,1
20903172.0,CC1=CC=C(CCNC(=O)CN2C(=O)CSC3=C2C=C(S(=O)(=O)N2CCOCC2)C=C3)C=C1,1
3566171.0,COC1=C(N2CCN(C(=O)CCCN3C(=O)C4=CC=CC=C4NC3=S)CC2)C=CC=C1,0
22554472.0,COC1=CC=C(N2CCN(C(=O)C3=CC=C(CS(=O)C4=CC(Cl)=CC=C4)O3)CC2)C=C1,0
20914769.0,COC1=CC(NS(=O)(=O)C2=CC=C(N3C=CC=N3)C=C2)=CC(OC)=C1,0
16033866.0,CC1=C(NC2=NN3C(=O)C4=CC=C(C(=O)N5CCCC(C)C5)C=C4N=C3S2)C=CC=C1,1
5073699.0,O=C(C1=CC=C(CNS(=O)(=O)C2=CC=C(F)C=C2)C=C1)N1CCCCCC1,1
22552957.0,CCN(C1=CC=C(OC)C=C1)S(=O)(=O)N1CCCC(C(=O)NCC2=CC=C(OC(C)C)C=C2)C1,0
20899393.0,O=C(C1=CC=C(CS(=O)CC2=C(Cl)C=CC=C2)O1)N1CCN(C2=CC=CC=C2)CC1,1
20899451.0,O=C(C1=CC=C(CS(=O)CC2=CC=CC(Cl)=C2)O1)N1CCN(C2=CC=C(F)C=C2)CC1,0
22589775.0,CCOC(=O)C1CCN(C(=O)C2=CC3=C(C=C2)C(=O)N2N=C(NC4=CC=CC=C4CC)SC2=N3)CC1,1
3595025.0,O=C(C1=CC([N+](=O)[O-])=C(S(=O)(=O)CC2=C(F)C=CC(F)=C2)C=C1)N1CCOCC1,0
22553974.0,CC1=C(NC(=O)C2=C(C)OCCS2)C=C(C(=O)N2CCN(C3=CC=C(Cl)C=C3)CC2)C=C1,0
20914910.0,COC(=O)C1=CC(S(=O)(=O)NC2=CC(C3=CC=NO3)=CC=C2)=CN1,1
7254347.0,CC(C)(C)C1=CSC(NC(=O)CCS(=O)(=O)C2=CC=C(F)C=C2)=N1,1
20888596.0,CN(CC(=O)NC1=CC(C(F)(F)F)=C(Cl)C=C1)S(=O)(=O)C1=CN=CN1,1
22589776.0,CCOC(=O)C1CCN(C(=O)C2=CC=C3C(=O)N4N=C(NC5=CC=CC=C5OC)SC4=NC3=C2)CC1,0
6617129.0,COC1=CC(NC(=O)C2=C(C)C3=C(N=CN(CC(=O)N4CCCCC4C)C3=O)S2)=CC(OC)=C1OC,1
20899310.0,CC1=CC=C(CS(=O)CC2=CC=C(C(=O)N3CCN(C4=CC=CC(C)=C4C)CC3)O2)C=C1,0
16022082.0,COC1=CC=C(OC)C(NS(=O)(=O)C2=CC=C(N3C=CC=N3)C=C2)=C1,1
20893704.0,CCC1=NN(CCCC(=O)NC2CCCCC2C)C(=O)C2=CC3=C(C=CO3)N21,1
4050538.0,CCOC1=CC=C(NC(=O)C2=CC(S(=O)(=O)N3CCCC3)=C(F)C=C2)C=C1,1
5804902.0,CCN1CCN(CCNC(=O)C2=CC3=C(C=C2)S/C(=C/C2=CC(Cl)=CC=C2)C(=O)N3)CC1,0
22554612.0,O=C(NCCCN1CCC(CC2=CC=CC=C2)CC1)C1=CC=C(CS(=O)C2=CC=CC=C2Cl)O1,0
3592645.0,O=C(NCCC1=CC=C(Cl)C=C1)C1=CC(S(=O)(=O)N2CCCC2)=CC=C1F,1
15995900.0,COC1=C(N2CCN(C(=O)CCCCCN3C(=O)C4=C(C=C5OCOC5=C4)NC3=S)CC2)C=CC=C1,1
3445740.0,CCC1=CC=C(CNC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)C=C1,1
3674387.0,COC1=CC=C(CCNC(=O)C2=CC=C(CS(=O)(=O)CC3=CC=C(C)C=C3)O2)C=C1OC,1
3441866.0,O=C(NCC1CCCO1)C1=CC=C2SCCN(CC3=CC=C(Cl)C=C3)C2=C1,0
4604461.0,CC1CCN(S(=O)(=O)C2=CC3=C(C=C2)NC(=O)C3(Cl)Cl)CC1,0
16033872.0,CCOC(=O)C1CCN(C(=O)C2=CC3=C(C=C2)C(=O)N2N=C(NC4=CC=CC=C4)SC2=N3)CC1,1
16034226.0,CCOC(=O)N1CCN(S(=O)(=O)N2CCCC(C(=O)NCC3=C(OC)C=CC(Br)=C3)C2)CC1,1
4564076.0,COC1=C(OC)C=C(CCNC(=O)C2=C(F)C=CC(S(=O)(=O)N3CCC4=CC=CC=C43)=C2)C=C1,0
3616499.0,O=C(NC1CC1)C1=CC=C(CSCC2=CC=C(Cl)C=C2)O1,1
4055047.0,CC1=CC(N2C=NC3=C2C=CC(C(=O)NCC2CCCO2)=C3)=CC=C1,1
46261992.0,CN(C)S(=O)(=O)N1C=C(/C=C(\NC(=O)C2=CC=CC=C2)C(=O)N2CCCCC2)C2=CC=CC=C21,0
708752.0,CC1=NN(C2=CC=CC=C2)C(C2=CC=CO2)=C1,1
1223126.0,CN1CCN(C(=O)C2=CC=CC(COC3=C(Cl)C=CC(Cl)=C3)=C2)CC1,1
2232040.0,O=C(CNC(=O)C1=CC=C(Br)O1)NC1=CC=CC(C2=NC3=CC=CC=C3N=C2)=C1,1
705143.0,CC1=CC(C)=NC(SC2=CS(=O)(=O)C3=CC=CC=C23)=N1,0
678644.0,CN1C2=C(C=CC=C2)N(C)C1C1=CC2=C(C=C1)OCO2,1
2224298.0,COC1=CC=CC=C1C1=CN(S(=O)(=O)C2=CC=C(F)C=C2)N=C1N,1
2964272.0,OCC1=NC2=C(C=CC=C2)N1CCCOC1=CC=C(Br)C=C1,0
2945523.0,O=C(C1=NN2C(=C1)NC(C1=CC=CO1)CC2C(F)(F)F)N1CCC2=C(C=CC=C2)C1,1
1048410.0,COC1=CC(NC(=O)C2=CC=C(C3=CC=C(Br)C=C3)O2)=CC=C1NC(=O)C(C)C,1
2037235.0,CC1=CC(NC(=O)CCS(=O)(=O)C2=NC(C3=CC=CC=C3)=CC(C(F)(F)F)=N2)=NO1,0
1080841.0,COC1=CC=C(NC(=O)N2CCN(C3=CC=CC(C(F)(F)F)=C3)CC2)C=C1,1
974153.0,CN1C(=O)N(C)C2=C1C=CC(S(=O)(=O)NCCC1=CC=CC=C1)=C2,1
2978984.0,CCOC(=O)C1=C(CNCC2=CC=C(C)C=C2)NC(=O)NC1C1=CC=C(OC)C=C1,1
896410.0,CC1=C(C)C(N2CCN(C(=O)C3=CC=NC=C3)CC2)=CC=C1,1
1093251.0,CC1=CC=C(S(=O)(=O)N(C)CC(=O)NC2=NC3=CC=CC=C3S2)C=C1,1
1308631.0,CCOC(=O)N1CCC(NC2=C3C=NN(C4=CC=CC=C4)C3=NC=N2)CC1,1
1255215.0,CCN1C(SCC(=O)C2=CNC3=CC=CC=C32)=NN=C1C1=CC=CS1,1
830186.0,ClC1=CC=C(CN2N=CC3=C2N=CN=C3N2CCCCC2)C=C1,1
1259131.0,CC1=C(C(=O)NCC2=NC(C3=CC=CC=C3)=NO2)C(C2=CC=CC=C2Cl)=NO1,1
2984340.0,CCOC1=CC=C(N2C(=O)CC(N3CCN(C4=CC=C(C(=O)C5=CC=NC=C5)C=C4)CC3)C2=O)C=C1,1
2955483.0,O=S(=O)(CC(CN1CCCC1)N1CCCC1)C1=CC2=CC=CC=C2C=C1,0
907669.0,C=C(C)COC1=C(C)C2=C(C=C1)C(C)=C(CC(=O)OC)C(=O)O2,0
542822.0,N#CC1=CC(C2=CC=CC=C2)=NN1C1=CC=CC=C1,1
2977413.0,C=C(C)CN1C(=O)C(O)(CC(=O)C2=CC3=C(C=C2)OCCO3)C2=CC=CC=C21,0
2202614.0,CC(C)(C)C1=CC(Br)=C(OCC(=O)NCC2=CC=CO2)C=C1,1
2946339.0,CCCN1C(=O)C(O)(C2CC(=O)CC(C)(C)O2)C2=C1C=CC=C2,0
2220861.0,CC1=CC2=C(C=C1)N=C(C1=CC=CC=C1Cl)C=C2C(=O)NC1=NOC(C)=C1,1
889490.0,COC1=CC2=C(C=C1)C1=C(C2)SC(NC(=O)C2=CC=CS2)=N1,1
2964177.0,O=C(CCSC1=NC(C2=CC=CO2)=CC(C(F)(F)F)=N1)N1CCN(C2=CC=CC=N2)CC1,1
2980963.0,CCCOC1=C(OC)C=CC=C1C1CC(=O)NC2=CC3=C(C=C21)OCO3,0
758934.0,COC1=C(NC(=O)CC2=NN(C)C(=O)C3=CC=CC=C32)C=CC=C1,1
1256265.0,CCCC1=NC2=CC=CC=C2C(=O)N1C1=C(C)N(C)N(C2=CC=CC=C2)C1=O,1
2955394.0,COC(=O)C1=CC=C(Cl)C(NS(=O)(=O)C2=CC=C3OCCOC3=C2)=C1,1
2039682.0,O=S(=O)(NC1=CC2=C(C=C1)N1CCN(CC3=CC=CC=C3)CC1=N2)C1=CC=CC=C1,1
969605.0,O=C(CCNC1=CC=C(F)C=C1)C1=CC=CO1,0
2233335.0,CCOC(=O)C1=C(NC(=O)CC2=CC=CS2)SC(C(=O)N2CCCCC2)=C1C,1
1093278.0,OC1=C(CN2CCN(C3=CC=CC=N3)CC2)C=C(Cl)C2=CC=CN=C21,0
2961854.0,N#CC1=C(SCC(=O)NC23CC4CC(CC(C4)C2)C3)NC(=O)C(C#N)C12CCCCC2,0
2018334.0,CCOC(=O)C1=CN=C(NC2=NC3=CC=CC=C3O2)N=C1CSC1=NN=C(C)S1,1
1526406.0,O=C1OC2=C(C=CC=C2)N1CCN1C2=CC=CC=C2C2=C1N=C1C=CC=CC1=N2,1
900100.0,O=C1C2=CC=CC=C2N=C2CCCC3=CC=CC=C3N12,1
2967649.0,O=C(NC1=CC=CC(NC(=O)C2CC3CCCC(C2)C3=O)=N1)C1CC2CCCC(C1)C2=O,1
1088486.0,CC(=O)C1=CN(CC(=O)NCC2=CC3=C(C=C2)OCO3)C2=C1C=CC=C2,1
2220408.0,CSC1=NC(N2CCOCC2)=C2C(=N1)SC1=C2CCCC1,0
1295821.0,O=C(NC1=CC2=C(C=C1)OCO2)N1CCN(C2=CC=CC(C(F)(F)F)=C2)CC1,1
1508818.0,COC(=O)C1=C(C)N(C2=CC=C(OC)C=C2)C2=C1C=C(O)C=C2,1
744370.0,CCOC(=O)/C=C(\C)SC1=CC(=O)OC2=CC=CC=C21,1
1291756.0,COC1=C(C2=NC(C3=CC=C(NC(=O)C4=CC=NC=C4)C=C3)=NO2)C=C(Cl)C=C1,1
2967179.0,OCC1=NC2=CC=CC=C2N1CC(O)CN1C=CC2=C1C=CC=C2,0
2956922.0,O=C(NC12CC3CC(CC(C3)C1)C2)N1CCN(S(=O)(=O)C2=CC=C(Cl)C=C2)CC1,1
2956309.0,CCOC(=O)C1=C(NC(=O)C2=CC(S(=O)(=O)N3CCOCC3)=C(Cl)C=C2)C=CC=C1,1
1086059.0,CN1CCN(C2=CC=C(NC(=O)COC3=CC=CC=C3Cl)C=C2)CC1,1
712052.0,CC1=CC(C)=NC(NC2=CC=C3OCCOC3=C2)=C1C(N)=O,1
975698.0,CC1=CC(=O)OC2=CC=C(OCC(=O)N3CCC(C)CC3)C=C12,1
3246750.0,CC(OC1=CC=CC(Cl)=C1)C(=O)NC1=CC(=O)N(C)C(=O)N1C,1
2965660.0,O=C(C1=CC=CO1)N1CCN(C(=O)C2=CC(C3=CC=NC=C3)=NC3=C2C=C(Br)C=C3)CC1,0
2976724.0,O=C(CC1=CC=C(Cl)C=C1)NC1=CC=C(N2CCN(C(=O)C3=CC=CO3)CC2)C(Cl)=C1,1
585369.0,O=S(=O)(NCCOC12CC3CC(CC(C3)C1)C2)C1=CC=CC2=NSN=C12,1
1260102.0,O=C(CSC1=NC(NC2=CC=CC=C2)=NC(N2CCOCC2)=N1)N1CCC2=C1C=CC=C2,1
5739119.0,C/C=C/COC1=NC2=C(C(=O)N(C)C(=O)N2C)N1C,0
1152703.0,CCN1C=C(CN(C)C(=O)CSC2=NC(C3=CC=CO3)=CC(C(F)(F)F)=N2)C(C)=N1,0
750059.0,NC(=O)C1=C(N)C2=C(N=CC=C2NC2=CC=CC=C2)S1,1
5422140.0,CCCC1=CC(=O)OC2=C1C(O)=C(CN1CCCC1)C(C)=C2,1
2231689.0,CC(=O)NC1=CC=C(S(=O)(=O)NC2=CC(C3=NC4=C(C=CC(C)=C4)O3)=CC=C2)C=C1,0
2983069.0,CC1=CC2=C3C(=C1)C1(N=C(N)NC(NC4=CC=CC=C4)=N1)C(=O)N3C(C)(C)C=C2C,1
1294294.0,O=C(NC1=C(N2CCOCC2)C=CC(C(=O)C2=CC=CC=C2)=C1)C1=CC=CO1,1
2948212.0,O=C(NC1=NOC=C1)C1CCN(S(=O)(=O)C2=CC=CS2)CC1,0
2945108.0,O=C(C1=CC=C(S(=O)(=O)NCC2CCCO2)C=C1)N1CCC2=CC=CC=C21,1
1836620.0,C1=CC=C(C2=NOC(CSC3=NC4=CC=CC=C4N3)=C2)C=C1,1
2945698.0,CCC(C)CN1C2=CC=CC=C2N=C1C,1
2032243.0,CSC1=C(C#N)C(SCCS(=O)(=O)C2=CC=C(Cl)C=C2)=NC(N)=N1,1
2948098.0,COC1=CC2=C(C=C1)C1=C(C=C(OCC(=O)N3CCCC(C)C3)C=C1)OC2=O,1
2954481.0,CCC(C)C1=CC=C2OC(C3=CC=C(NC(=O)CN4C=NC5=C4N(C)C(=O)N(C)C5=O)C=C3)=NC2=C1,1
829898.0,O=C(NC1=NC=C(Br)C=C1)C1=CC=C2N=CC=NC2=C1,1
1260914.0,CC1=CC(NS(=O)(=O)C2=CC=C(OCC(=O)NCC3=CC=CO3)C=C2)=C(C)C=C1,1
2206977.0,COC1=CC=C(NC(=O)NC2=C(OC(F)F)C=C(C)C=C2)C=C1OC,1
2951536.0,CC(C)CNS(=O)(=O)C1=CC=C(CCC(=O)N2CCN(CC3=CC4=C(C=C3)OCO4)CC2)C=C1,1
753077.0,CC1=CC(NC(=O)C2=CC=CC(C(=O)NC3=NOC(C)=C3)=N2)=NO1,1
2235831.0,COC1=C(F)C(F)=C(C(=O)NC2=C(N3CCOCC3)C(Cl)=CC=C2)C(F)=C1F,0
3246753.0,CC1CCC2=C(C=CC(F)=C2)N1C(=O)C1=CC2=C(C=C1)OCO2,1
2233093.0,O=C(C1=CC(C2=NN=C(C3=CC=CC=C3)O2)=CC=C1)N1CCCCC1,1
991780.0,O=S(=O)(C1=CC=CC2=C(S(=O)(=O)N3CCCC3)C=CC=C12)N1CCCC1,1
1264038.0,N#CC1=C(NC(=O)C2=C(Cl)C=CC(N3C=NN=C3)=C2)SC2=C1CCCC2,1
2219086.0,C=CCOC1=C(OC)C=C(CNN2N=NN=C2N)C=C1Br,1
2954695.0,CCOC(=O)C1=CC=C(NC(=O)CC2SC3=NC=NN3C2=O)C=C1,1
1306574.0,COC1=CC=CC2=C1OC(C1=NN=C(SCC(=O)NC3=C(OC)C=CC(C)=C3)N1N)=C2,1
2946961.0,CCOC(=O)C1=CC=C(NC(=O)CC2COC3=CC=CC=C3O2)C=C1,1
796100.0,FC1=CC=CC(NC2=CC(N3C=CC=N3)=NC=N2)=C1,1
2232007.0,CC1=CC=C(C2=NN=C(C3=CC=C(NC(=O)C4=CC=CO4)C=C3)O2)C=C1,0
1294862.0,O=C1CCCC2=C1C1(CCCCC1)N=C(NC1=NC3=CC=CC=C3O1)N2,1
